amazon-order-id,merchant-order-id,purchase-date,last-updated-date,order-status,fulfillment-channel,sales-channel,order-channel,url,ship-service-level,product-name,sku,asin,item-status,quantity,currency,item-price,item-tax,shipping-price,shipping-tax,gift-wrap-price,gift-wrap-tax,item-promotion-discount,ship-promotion-discount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,is-business-order,purchase-order-number,price-designation,signature-confirmation-recommended
111-1672378-1581039,111-1672378-1581039,2023-04-30T00:32:10+00:00,2023-04-30T20:10:18+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Community Coffee New Orleans Blend 24 Count Coffee Pods, Special Dark Roast, Compatible with Keurig 2.0 K-Cup Brewers, Box of 24 Pods",11.73-Amazon-1.20.23,B07D4S7GV4,Shipped,1,USD,17.99,,,,,,,,LA MOTTE,IA,52054-9451,US,,FALSE,,,FALSE
114-0518503-9557821,114-0518503-9557821,2023-04-27T23:57:24+00:00,2023-04-28T07:46:09+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Community Coffee New Orleans Blend 24 Count Coffee Pods, Special Dark Roast, Compatible with Keurig 2.0 K-Cup Brewers, Box of 24 Pods",11.73-Amazon-1.20.23,B07D4S7GV4,Shipped,1,USD,17.99,,,,,,,,WINTER GARDEN,FL,34787-4918,US,,FALSE,,,FALSE
114-8785858-3009810,114-8785858-3009810,2023-04-20T00:25:42+00:00,2023-04-22T16:46:36+00:00,Cancelled,Amazon,Amazon.com,,,NextDay,"Vital Proteins Collagen Peptides Powder, Promotes Hair, Nail, Skin, Bone and Joint Health, Lemon 11 Ounce",1055675480,B0B3Q1HNQ5,Cancelled,0,,,,,,,,,,SAN JOSE,CA,95128-4731,US,,FALSE,,,FALSE
112-8292684-6095459,112-8292684-6095459,2023-04-19T05:41:04+00:00,2023-04-28T04:57:58+00:00,Shipped,Amazon,Amazon.com,,,Standard,"Stanley Quencher H2.0 FlowState Stainless Steel Vacuum Insulated Tumbler with Lid and Straw for Water, Iced Tea or Coffee, Smoothie and More",K5-OFOA-21PF,B0BQZBPY2L,Shipped,1,USD,65,5.44,3.16,0.26,,,,,Las Vegas,Nv,89148,US,,FALSE,,,FALSE
112-0929593-3453020,112-0929593-3453020,2023-04-19T01:06:52+00:00,2023-04-23T16:27:32+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Stanley Quencher H2.0 FlowState Stainless Steel Vacuum Insulated Tumbler with Lid and Straw for Water, Iced Tea or Coffee, Smoothie and More",K5-OFOA-21PF,B0BQZBPY2L,Shipped,1,USD,65,3.9,,,,,,,NORTHAMPTON,PA,18067-1882,US,,FALSE,,,FALSE
111-9582772-8769064,111-9582772-8769064,2023-04-18T23:08:04+00:00,2023-04-20T19:37:30+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Stanley Quencher H2.0 FlowState Stainless Steel Vacuum Insulated Tumbler with Lid and Straw for Water, Iced Tea or Coffee, Smoothie and More",K5-OFOA-21PF,B0BQZBPY2L,Shipped,1,USD,65,3.9,,,,,,,IDAHO FALLS,ID,83402-5695,US,,FALSE,,,FALSE
114-4049252-9724241,114-4049252-9724241,2023-04-18T21:59:16+00:00,2023-04-18T22:26:14+00:00,Cancelled,Amazon,Amazon.com,,,SecondDay,"Stanley Quencher H2.0 FlowState Stainless Steel Vacuum Insulated Tumbler with Lid and Straw for Water, Iced Tea or Coffee, Smoothie and More",K5-OFOA-21PF,B0BQZBPY2L,Cancelled,0,,,,,,,,,,CHINO HILLS,CA,91709-3215,US,,FALSE,,,FALSE
114-4306487-2658647,114-4306487-2658647,2023-04-18T21:07:33+00:00,2023-04-24T05:20:28+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Stanley Quencher H2.0 FlowState Stainless Steel Vacuum Insulated Tumbler with Lid and Straw for Water, Iced Tea or Coffee, Smoothie and More",K5-OFOA-21PF,B0BQZBPY2L,Shipped,1,USD,65,5.28,,,,,,,POUGHKEEPSIE,NY,12601-1350,US,,FALSE,,,FALSE
114-7791230-9241862,114-7791230-9241862,2023-04-18T18:07:16+00:00,2023-05-30T21:44:54+00:00,Cancelled,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Collagen Peptides Powder, Promotes Hair, Nail, Skin, Bone and Joint Health, Lemon 11 Ounce",1055675480,B0B3Q1HNQ5,Cancelled,0,,,,,,,,,,AMSTERDAM,NY,12010-6378,US,,FALSE,,,FALSE
111-3542648-6686614,111-3542648-6686614,2023-04-18T06:14:06+00:00,2023-04-24T14:36:25+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Stanley Quencher H2.0 FlowState Stainless Steel Vacuum Insulated Tumbler with Lid and Straw for Water, Iced Tea or Coffee, Smoothie and More",K5-OFOA-21PF,B0BQZBPY2L,Shipped,1,USD,65,,9.6,,,,,,Sharjah,,,AE,,FALSE,,,FALSE
114-0982604-9885830,114-0982604-9885830,2023-04-17T14:41:29+00:00,2023-05-02T15:27:24+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Stanley Quencher H2.0 FlowState Stainless Steel Vacuum Insulated Tumbler with Lid and Straw for Water, Iced Tea or Coffee, Smoothie and More",K5-OFOA-21PF,B0BQZBPY2L,Shipped,1,USD,65,4.55,,,,,,,Cullowhee,NC,28723,US,,FALSE,,,FALSE
111-8372329-0894635,111-8372329-0894635,2023-04-17T00:06:06+00:00,2023-04-20T00:54:15+00:00,Shipped,Amazon,Amazon.com,,,Standard,"Stanley Quencher H2.0 FlowState Stainless Steel Vacuum Insulated Tumbler with Lid and Straw for Water, Iced Tea or Coffee, Smoothie and More",K5-OFOA-21PF,B0BQZBPY2L,Shipped,1,USD,65,5.36,5.15,0.42,,,,,BAKERSFIELD,CA,93311-4643,US,,FALSE,,,FALSE
111-1590735-3560210,111-1590735-3560210,2023-04-16T17:32:28+00:00,2023-04-21T21:18:11+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Collagen Peptides Powder, Promotes Hair, Nail, Skin, Bone and Joint Health, Lemon 11 Ounce",1055675480,B0B3Q1HNQ5,Shipped,1,USD,21.59,,,,,,,,WASHINGTON,DC,20004-2153,US,,FALSE,,,FALSE
112-2136334-0173022,112-2136334-0173022,2023-04-16T17:30:29+00:00,2023-04-22T22:34:12+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Collagen Peptides Powder, Promotes Hair, Nail, Skin, Bone and Joint Health, Lemon 11 Ounce",1055675480,B0B3Q1HNQ5,Shipped,1,USD,21.59,1.46,,,,,,,XENIA,OHIO,45385-9323,US,,FALSE,,,FALSE
113-1425102-1077049,113-1425102-1077049,2023-04-16T17:30:03+00:00,2023-04-22T10:06:56+00:00,Shipped,Amazon,Amazon.com,,,Standard,"Vital Proteins Collagen Peptides Powder, Promotes Hair, Nail, Skin, Bone and Joint Health, Lemon 11 Ounce",1055675480,B0B3Q1HNQ5,Shipped,2,USD,43.18,,6.37,,,,,6.37,LIVONIA,MI,48152-2371,US,US Core Free Shipping Promotion A3JU1FCINF5SD0,FALSE,,,FALSE
113-4546511-7650651,113-4546511-7650651,2023-04-16T17:26:18+00:00,2023-04-27T18:07:46+00:00,Cancelled,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Collagen Peptides Powder, Promotes Hair, Nail, Skin, Bone and Joint Health, Lemon 11 Ounce",1055675480,B0B3Q1HNQ5,Cancelled,0,,,,,,,,,,West Plains,MO,65775,US,,FALSE,,,FALSE
113-6754045-9401064,113-6754045-9401064,2023-04-16T17:25:20+00:00,2023-04-16T21:56:46+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Vital Proteins Collagen Peptides Powder, Promotes Hair, Nail, Skin, Bone and Joint Health, Lemon 11 Ounce",1055675480,B0B3Q1HNQ5,Shipped,1,USD,21.59,,0.75,,,,,0.75,ELLICOTT CITY,MD,21043-6064,US,,FALSE,,,FALSE
114-3835708-6205807,114-3835708-6205807,2023-04-16T17:16:44+00:00,2023-04-19T22:49:51+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Collagen Peptides Powder, Promotes Hair, Nail, Skin, Bone and Joint Health, Lemon 11 Ounce",1055675480,B0B3Q1HNQ5,Shipped,1,USD,21.59,,,,,,,,GAINESVILLE,FL,32609-3198,US,,FALSE,,,FALSE
112-4814651-2479419,112-4814651-2479419,2023-04-16T17:15:03+00:00,2023-04-26T08:34:51+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Collagen Peptides Powder, Promotes Hair, Nail, Skin, Bone and Joint Health, Lemon 11 Ounce",1055675480,B0B3Q1HNQ5,Shipped,1,USD,21.59,1.3,,,,,,,Boise,ID,83709-6093,US,,FALSE,,,FALSE
113-1836262-4889066,113-1836262-4889066,2023-04-16T17:10:06+00:00,2023-04-25T18:37:39+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Collagen Peptides Powder, Promotes Hair, Nail, Skin, Bone and Joint Health, Lemon 11 Ounce",1055675480,B0B3Q1HNQ5,Shipped,1,USD,21.59,1.06,,,,,,,DURANGO,CO,81301-5902,US,,FALSE,,,FALSE
113-3436178-0441003,113-3436178-0441003,2023-04-16T16:58:05+00:00,2023-04-21T13:54:17+00:00,Shipped,Amazon,Amazon.com,,,Standard,"Vital Proteins Collagen Peptides Powder, Promotes Hair, Nail, Skin, Bone and Joint Health, Lemon 11 Ounce",1055675480,B0B3Q1HNQ5,Shipped,1,USD,21.59,2.16,2.38,,,,,2.38,Inglewood,California,90301,US,US Core Free Shipping Promotion A3JU1FCINF5SD0,FALSE,,,FALSE
114-0441564-6867422,114-0441564-6867422,2023-04-16T16:51:37+00:00,2023-05-11T01:43:32+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Collagen Peptides Powder, Promotes Hair, Nail, Skin, Bone and Joint Health, Lemon 11 Ounce",1055675480,B0B3Q1HNQ5,Shipped,1,USD,21.59,,,,,,,,PEARLAND,TX,77584-8227,US,,FALSE,,,FALSE
