amazon-order-id,merchant-order-id,purchase-date,last-updated-date,order-status,fulfillment-channel,sales-channel,order-channel,url,ship-service-level,product-name,sku,asin,item-status,quantity,currency,item-price,item-tax,shipping-price,shipping-tax,gift-wrap-price,gift-wrap-tax,item-promotion-discount,ship-promotion-discount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,is-business-order,purchase-order-number,price-designation,signature-confirmation-recommended
112-5114420-7516263,112-5114420-7516263,2023-02-16T03:30:48+00:00,2023-02-16T23:23:22+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,iRobot Roomba i3 EVO (3150) Wi-Fi Connected Robot Vacuum - Now Clean by Room with Smart Mapping Works with Alexa Ideal for Pet Hair Carpets & Hard Flo,L8-G9V3-95LP,B08C4JXBPF,Shipped,1,USD,199.99,19,,,,,,,BEVERLY HILLS,CA,90212-1633,US,,FALSE,,,FALSE
112-8425972-5324234,112-8425972-5324234,2023-02-16T02:27:56+00:00,2023-02-19T07:00:38+00:00,Shipped,Amazon,Amazon.com,,,Standard,"Vital Proteins, Unflavored Collagen Peptides, 20 Ounce",1055675514,B07H85ZDLG,Shipped,1,USD,36.61,,4.14,,,,,4.14,BUFFALO,NEW YORK,14215-1113,US,US Core Free Shipping Promotion A3JU1FCINF5SD0,FALSE,,,FALSE
113-0720978-0363441,113-0720978-0363441,2023-02-16T01:09:14+00:00,2023-02-22T02:46:01+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Collagen Peptides Powder, Promotes Hair, Nail, Skin, Bone and Joint Health, Lemon 11 Ounce",1055675480,B0B3Q1HNQ5,Shipped,1,USD,21.89,1.66,,,,,,,RIO RANCHO,NM,87144-4701,US,,FALSE,,,FALSE
114-1821669-9781855,114-1821669-9781855,2023-02-15T20:54:17+00:00,2023-02-16T23:28:23+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Werther's Original Hard Caramel Candy, 12 Oz Bag",BE-ZU5Y-WJQD,B087W3Q5DL,Shipped,1,USD,8.64,0.52,,,,,,,JESSUP,MD,20794-9619,US,,FALSE,,,FALSE
112-6944711-7057035,112-6944711-7057035,2023-02-15T19:43:54+00:00,2023-02-22T22:49:11+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Werther's Original Hard Caramel Candy, 12 Oz Bag",BE-ZU5Y-WJQD,B087W3Q5DL,Shipped,1,USD,8.64,,,,,,,,MORGAN HILL,CA,95037-4449,US,,FALSE,,,FALSE
111-0964888-5573817,111-0964888-5573817,2023-02-15T04:05:46+00:00,2023-02-17T04:39:36+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins, Unflavored Collagen Peptides, 20 Ounce",1055675514,B07H85ZDLG,Shipped,1,USD,36.99,2.31,,,,,,,DUNSTABLE,MA,01827-1808,US,,FALSE,,,FALSE
112-6158911-5377846,112-6158911-5377846,2023-02-15T02:02:50+00:00,2023-02-15T16:22:42+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Vital Proteins, Unflavored Collagen Peptides, 20 Ounce",1055675514,B07H85ZDLG,Shipped,1,USD,36.96,,,,,,,,PITTSBURGH,PA,15215-1842,US,,FALSE,,,FALSE
112-9969812-7117068,112-9969812-7117068,2023-02-15T00:20:21+00:00,2023-02-15T13:26:24+00:00,Shipped,Amazon,Amazon.com,,,Standard,iRobot Roomba i3 EVO (3150) Wi-Fi Connected Robot Vacuum - Now Clean by Room with Smart Mapping Works with Alexa Ideal for Pet Hair Carpets & Hard Flo,FE-HBOS-93DP,B08C4JXBPF,Shipped,1,USD,199.99,15.5,,,,,,,WESTMINSTER,CA,92683-6337,US,,FALSE,,,FALSE
111-8761787-0206614,111-8761787-0206614,2023-02-14T23:37:15+00:00,2023-02-16T06:44:58+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,68,4.08,,,,,,,Frederick,Maryland,21701,US,,FALSE,,,FALSE
113-7452580-2814613,113-7452580-2814613,2023-02-14T23:05:58+00:00,2023-02-17T18:32:07+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Werther's Original Hard Caramel Candy, 12 Oz Bag",BE-ZU5Y-WJQD,B087W3Q5DL,Shipped,1,USD,8.64,,,,,,,,STRAWBERRY,AZ,85544-2585,US,,FALSE,,,FALSE
